,text,label
1251,Belts missing or inoperable,0
1252,Congratulations Teresa on your  Nissan  Rogue Sport from Rubel Harmon at Waxahachie Nissan!  NewCar ,0
1253,pradeepkumar39 Hi Pradeep we're disappointed to know about the experience you've had. Please share your contact information vehicle chassis number and dealer details via DM so that our team can connect with you for quicker assistance. httpst.coGpX5BQutJH,3
1254,ManishAswalman Thank you for helping us with the requested details. We've shared them with our team and they ll soon connect with you to assist further.,3
1255,joe_aruvi Hi Joe we understand that our team has connected with you and taken a note of your concern. Rest assured that it will be resolved soon. We appreciate your patience in the meantime.,3
1256,It s taken me a little while to post this because I kept forgetting to take pics but I got a new car! It s so prett  ,0
1257,revanthpc kindly elaborate on the same and also share your contact details vehicle chassis number and dealership information via DM so that we can have the relevant team connect with you to assist further. (22),3
1258,Santhosh_V_T Hi Santhosh_V_T we appreciate your feedback. We will forward it to the concerned team.,3
1259,SaurabhBihani1 Hi Saurabh we're disappointed to hear this and would like to help you. Kindly provide your contact information via DM as it will help us to have the relevant team contact you for further assistance.,3
1260,Can you describe the vehicle s appearance? (Private seller),0
1261,"""As part of our tender with Energy Efficiency Services we have already completed the production of  cars and initiated the execution of phase II orders  a Tata Motors spokesperson said in response to an emailed query.",0
1262,Some basic warranties cover a vehicle s  bumper to bumper  makeup. These are the components of a vehicle that are typically made in factories. They include nearly everything from the front of the car s bumper to the back.,0
1263,Land Rover  .0 crossover  .99 Diesel  Range Rover Sport Maharashtra,0
1264,"The Prima Lx .K comes with a mm dia Single Plate Push Type Organic Clutch that transmits power with higher efficiency. A higher wear limit thickness allows you to enjoy longer vehicle uptimes thanks to less wear and tear of the clutch.
 TataTippers  TataPrima  DeshKeTruck httpst.cocDFoioazsd",3
1265,raghuveer78626 Hi we would like to know more about your concern. Kindly DM us your vehicle location &amp; contact details &amp; our team will contact you.,3
1266,maheshdang88 Thank you for providing the requisite details Mahesh. We have shared them with our team and they will soon get in touch with you to address your concern.,3
1267,Check that the windshield wipers heater and defroster air conditioner radio and horn all work.,0
1268,What if I don't like the vehicle that I have a deposit for or I have purchased another vehicle?,0
1269,One of the biggest contributors for this performance is its light weight that tips at just  kilograms.,0
1270,aftabmohd317                                                    |,3
1271,By bringing up-to-date information about your vehicle the weather traffic and more the TMSC App has won positive reviews from Tata Motors car owners. Download the app from Google Play or App Store now! httpst.coE7uoSByl1z,3
1272,"To ensure maximum safety of your child in case of external eventsmishaps our buses come with features like Reinforced Glass WindowsWindshield and Crash Tested Seats that reduce the impact of collisions to a large extent.
 TataSkoolBus httpst.co1s1YktEltg",3
1273,tarunj2409 Hi Tarun without the requested details we'd be unable to forward your concern to the relevant team for further assistance. Please share your car chassis number and the dealer details via DM so that we can have the relevant team connect with you to assist further.,3
1274,All  friends and family members will make a happy memory as they will travel together in the comfort of Tata Winger  seater. (12) httpst.coEu659ULQbH,3
1275,Toyota  .0 hatch  .0 Petrol  IQ Thakurdwara,0
1276,This question will tell you whether the car was purchased from a dealership or another private seller and if the car was purchased in a different province or country. Your CARFAX Canada report will also give you these registration details from across North America.,0
1277,For the comfort of our little passengers all our school buses come with a Lowered First Step to help them board and alight with ease.  TataSkoolBus httpst.coFZrvMBzInk,3
1278,samitricha Hi Samit thank you for writing to us. Please find reviews shared by users appreciating Tata Harrier by clicking httpst.coa06Zvls2lU &amp; httpst.cobMudyTLpD5. (12),3
1279,To know more click- httpst.coTAnL4NU66R.  ConnectingAspirations  TigorEV httpst.cozqoMCEQvIa,3
1280,"Explorers overcome daunting challenges just to experience the raging Baspa River at Chitkul. Be a part of Iconic Ladakh Drive and explore this slice of heaven with the brotherhood from th-25th July. Click the link to join today. httpst.coMizXQzsCxk

 DriveWithSOUL httpst.coYdmKBWnoq7",3
1281,Tata Ace XL ke CNG variant se pollution ho kam jis se hara bhara rahe pariyavaran.  KeepLoading  TataAce httpst.co2iEkjQKCij,3
1282,You want your car investment to go far. Otherwise you could drown in repair costs or wind up paying for a completely new car in a few short years.,0
1283,ShivamG50216685 Hi thank you for your interest in the  UrbanCarRedefined. Stay tuned to our website httpst.coaOKK51adRw and social media handles for more information about the Altroz. ),3
1284,Mercedes-Benz  .0 sedan  .8 Gas  E-Class Shrirangapattana,0
1285,"""She s a  (Luna was a ) Hyundai Tucson with 000 miles (Luna had 000 when I bought her) plus I got Dory  ",0
1286,The car can be plugged into any  Ampere socket either directly to a  pin industrial socket or to a  pin domestic socket through an adaptor.,0
1287,Nissan  .0 crossover  .0 Petrol  X-Trail Manvi,0
1288,hiteshsharma2 Hi Hitesh we never want our customers to have such an experience with us. Please share your contact details and dealer information via DM so that our team can connect with you to assist further.,3
1289,What can I expect for my trade in?,0
1290,Customer OK. I'll be waiting right here.,0
1291,anindya123 we cannot disclose any information pertaining to our further product &amp; stategies.  Stay tuned to our website and social media pages to get all the latest updates.(22),3
1292,rahulasuknow Hi Rahul we would really like to know if there is anything we can assist you with. Please explain your concern in detail via DM and we'd be happy to help.,3
1293,amar6154 Hey please DM us your contact details as well for quicker assistance.,3
1294,Other than its heavy duty engine that makes hill climbs easier the Signa .K also has a powerful Engine Brake that improves safety combats driver fatigue and reduces the wear and tear on the brakes.  TataTippers  TataSigna  DeshKeTruck httpst.coG5DBSBc7cX,3
1295,Transmission and Drive Shaft,0
1296,The new model has outstanding features like - Comfortable push back seats Individual AC vents Multiple USB charging points  feet  inch roof height Extra luggage space.  GhumoIndiaSaathSaath  TataWinger (22),3
1297,Desh ki taaqat desh ki shaan hain desh ke truck.  deshketruck httpst.co5y1IwDl8hU,3
1298,What kind of inspection do you perform on your used cars?,0
1299,param1239 Thank you for sharing your contact number Ramesh. Our team will connect with you soon for further assistance.,3
1300,"""I've had my car for  days brand new off the lot. 000kms... guess I drive a lot. At this rate I'll burn throug  ",0
1301,GogriPayal Hi Payal we never want our customers to have such an experience with us. Please share your contact details and the car model via DM so that our team can connect with you to assist further.,3
1302,RudraPS82 Do get back to us if you need any further assistance and we d be glad to help you. (22),3
1303,Land Rover  .0 crossover  .5 Diesel  Range Rover Sport Rajasthan,0
1304,raaajaaa15 Hi Debasish we never want our customers to have such an experience with us. Please share your contact details and car chassis number via DM so that our team can connect with you to assist further.,3
