,text,label
1424,Deeviash49 Hi Deeviash we understand that our team has connected with you through a call and has taken your concern forward. Rest assured that it will be resolved soon. We appreciate your patience in the meantime.,3
1425,pntkhandelwal2 We request share your contact information and vehicle chassis number via DM so that the team can quickly address your concern. (22),3
1426,Congratulations Miguel on your  Ford  Mustang from Eric Williams at Waxahachie Ford!  NewCar ,0
1427,Here are some questions to ask when buying a car that can help you determine what you need a car for,0
1428,Cracked Windshield,4
1429,ninethsense Hi Praveen we would really like to know what went wrong. Please elaborate on your concern and also share your contact information vehicle model and dealer details via DM so that we can better assist with your concern.,3
1430,How do I know whether other warranties apply to the car?,0
1431,nd i tried to explain them all the problems and insisted to go through a full inspection of the car on th january  and they took the car for inspection... ,4
1432,"A riddle for those who enjoy every moment in the car that  FeelsLikeFun.  
Click here to know more about the Tata Tiago s features  ",3
1433,It is an incoming vehicle mean?  ,4
1434,Check for any possible oil leaks on the engine itself if present this means that one of the oil seals have given way usually cheap to repair.            ,4
1435,"""View our wide range of affordable top quality pre-owned cars online. Contact us today for more information on our  ",0
1436,What is the difference in the mid model vs top model?,2
1437,You are requested to look into the matter at least priority to be given to ambulance if it goes for a breakdown at the roadside.,1
1438,What is the top speed it can drive ? How much miles can it go before I sell off..  ,2
1439,Lights,4
1440,Tata Altroz - the much-awaited urban car will have its website launched on th June  PM onwards. Now it's up to you to unveil its website. Every click unveils the Altroz mystery. Click on   to kick-start the drive of this urban car.  UrbanCarRedefined ,3
1441,RT ETAuto Panel discussion on 'Evolving for the Mobility Next' at  ETATS2019. Guillaume Gerondeau from Dassault Systemes J rgen Hase fro ,3
1442,Aap ki pehli kamai mein chupi hoti hai aap ke parivaar ki khushi. Shuru karo apna kaarobaar Tata Ace Gold ke saath aur kamao kam se kam    har mahina. Conditions apply.  KaamyabiKalAajAurKal  TataAceGold ,3
1443,B While I'm getting the keys you just need to take out your Driver's License and Proof of Insurance.,2
1444,"Get ready to make heads turn on your way thanks to the incredibly sharp design of the Altroz.
Click on the link to know more 
 UrbanCarRedefined ",3
1445,Make everlasting memories with your family in comfort of  TataWinger  seater. The new model now has outstanding features like   Extra luggage space Comfortable Push Back Seats Individual AC vents Multiple USB charging points  feet  inch roof height  GhumoIndiaSaathSaath ,3
1446,Meet Betty Blue ??  subarucrosstrek  newcar  subienubie  happydeanne  tayleranddeanne ,0
1447,Dear Sir I would like to inform you that I have purchased a car INDIGO ECS from Tata Dealer HKBK MOTOR PVT .LTD on date st Dec2012 with Extendedyears warranty financed by MAGMA FINANCE .and In DecemberTATA MOTOR DEALER HKBK dealer have gone without giving any information and TATA MOTOR not providing any other nearest service point from TATA MOTORS side in the RENUKOOT- Sonebhadra district nearby area . I have made all three free service on time according to the date given on coupan by your Dealer HKBK MOTOR PVT LTD. RENUKOOT and fourth service is due On th September my car breakdown in Anapra area of Sonebhdra U.P and by shifting arrangement done by me it was shifted in Tata Commercial Waidhan VindhyaNagar Road Dist Singrauli M.P on same day (Sub-dealer of Tata Commercial Jabalpur ) And our car is under warranty as it has completed onlymonth only and KM as total warranty isMonth (Extended warranty ) also Service coupon for th free service is also valid and submitted along with the car . and Car was kept by Tata commercial from th September and not repaired till now under warranty and asking money for repair . Also I have made complaint in TATA customer -care team for the same on date th September14 andSeptemberwith complaint no -[protected] and -[protected] when the Tata Commercial Waidhan asked for moneyand refuse to give the warranty with commitment that you have not purchased the car from my point by sales team and senior sales people Mr. Mahendra Singh done major misbehave with me told the service people that through out the car from Works shop campus as we have too much load. I request to you asked the Tata Motors to repair the carreplace the car and provide the ( amount against the mental physical harassment and economical loss insult and image harassment -Rs12 Lacs ) the car as earliest as possible under warranty and strong action should be taken against the above people (Mr. Mahendra Singh-Sales Department of Tata Commercial Waidhan-Sub Dealer of TATA COMMERCIAL JABALPUR -Dealer of TATA MOTORS ) from TATA MOTORS side for the miss behave with me so that they cannot repeat the same with any customer and down the image of Tata Motors . ,1
